type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data;timestamp;sf;bw;config;sf_category;time_minutes;time_diff_seconds;time_diff_seconds_within_config;temperature
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:07:27;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 21.2}";2025-07-05 03:07:27;12;500;12_BW500_20B;MAX-SF12;507.78333333333336;17.0;17.0;21.2
24;0000B827EB24A52C;20;5;-82;20;5;SF12BW500;2025-07-05 03:07:43;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 27.37}";2025-07-05 03:07:43;12;500;12_BW500_20B;MAX-SF12;508.05;16.0;16.0;27.37
24;0000B827EB24A52C;20;4;-81;20;5;SF12BW500;2025-07-05 03:07:59;"{""RSSI"": -81, ""SNR"": 4, ""TC"": 21.54}";2025-07-05 03:07:59;12;500;12_BW500_20B;MAX-SF12;508.31666666666666;16.0;16.0;21.54
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:08:16;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 26.0}";2025-07-05 03:08:16;12;500;12_BW500_20B;MAX-SF12;508.6;17.0;17.0;26.0
24;0000B827EB24A52C;20;3;-89;20;5;SF12BW500;2025-07-05 03:08:32;"{""RSSI"": -89, ""SNR"": 3, ""TC"": 23.95}";2025-07-05 03:08:32;12;500;12_BW500_20B;MAX-SF12;508.8666666666667;16.0;16.0;23.95
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:08:48;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 24.4}";2025-07-05 03:08:48;12;500;12_BW500_20B;MAX-SF12;509.1333333333333;16.0;16.0;24.4
24;0000B827EB24A52C;20;5;-85;20;5;SF12BW500;2025-07-05 03:09:05;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 23.85}";2025-07-05 03:09:05;12;500;12_BW500_20B;MAX-SF12;509.4166666666667;17.0;17.0;23.85
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:09:21;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 23.37}";2025-07-05 03:09:21;12;500;12_BW500_20B;MAX-SF12;509.68333333333334;16.0;16.0;23.37
24;0000B827EB24A52C;20;5;-82;20;5;SF12BW500;2025-07-05 03:09:37;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 27.28}";2025-07-05 03:09:37;12;500;12_BW500_20B;MAX-SF12;509.95;16.0;16.0;27.28
24;0000B827EB24A52C;20;7;-82;20;5;SF12BW500;2025-07-05 03:09:54;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 26.52}";2025-07-05 03:09:54;12;500;12_BW500_20B;MAX-SF12;510.23333333333335;17.0;17.0;26.52
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:10:10;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 22.7}";2025-07-05 03:10:10;12;500;12_BW500_20B;MAX-SF12;510.5;16.0;16.0;22.7
24;0000B827EB24A52C;20;6;-84;20;5;SF12BW500;2025-07-05 03:10:26;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 20.78}";2025-07-05 03:10:26;12;500;12_BW500_20B;MAX-SF12;510.76666666666665;16.0;16.0;20.78
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:10:43;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 24.29}";2025-07-05 03:10:43;12;500;12_BW500_20B;MAX-SF12;511.05;17.0;17.0;24.29
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:10:59;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 28.64}";2025-07-05 03:10:59;12;500;12_BW500_20B;MAX-SF12;511.31666666666666;16.0;16.0;28.64
24;0000B827EB24A52C;20;5;-85;20;5;SF12BW500;2025-07-05 03:11:16;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 22.38}";2025-07-05 03:11:16;12;500;12_BW500_20B;MAX-SF12;511.6;17.0;17.0;22.38
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:11:32;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 22.22}";2025-07-05 03:11:32;12;500;12_BW500_20B;MAX-SF12;511.8666666666667;16.0;16.0;22.22
24;0000B827EB24A52C;20;6;-85;20;5;SF12BW500;2025-07-05 03:11:48;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 22.82}";2025-07-05 03:11:48;12;500;12_BW500_20B;MAX-SF12;512.1333333333333;16.0;16.0;22.82
24;0000B827EB24A52C;20;7;-83;20;5;SF12BW500;2025-07-05 03:12:05;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 22.42}";2025-07-05 03:12:05;12;500;12_BW500_20B;MAX-SF12;512.4166666666666;17.0;17.0;22.42
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:12:21;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 25.26}";2025-07-05 03:12:21;12;500;12_BW500_20B;MAX-SF12;512.6833333333333;16.0;16.0;25.26
24;0000B827EB24A52C;20;5;-80;20;5;SF12BW500;2025-07-05 03:12:37;"{""RSSI"": -80, ""SNR"": 5, ""TC"": 25.56}";2025-07-05 03:12:37;12;500;12_BW500_20B;MAX-SF12;512.95;16.0;16.0;25.56
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:12:54;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 27.37}";2025-07-05 03:12:54;12;500;12_BW500_20B;MAX-SF12;513.2333333333333;17.0;17.0;27.37
24;0000B827EB24A52C;20;7;-82;20;5;SF12BW500;2025-07-05 03:13:10;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 26.02}";2025-07-05 03:13:10;12;500;12_BW500_20B;MAX-SF12;513.5;16.0;16.0;26.02
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:13:26;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 24.61}";2025-07-05 03:13:26;12;500;12_BW500_20B;MAX-SF12;513.7666666666667;16.0;16.0;24.61
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:13:43;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 21.2}";2025-07-05 03:13:43;12;500;12_BW500_20B;MAX-SF12;514.05;17.0;17.0;21.2
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:13:59;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 21.87}";2025-07-05 03:13:59;12;500;12_BW500_20B;MAX-SF12;514.3166666666667;16.0;16.0;21.87
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:14:15;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 28.51}";2025-07-05 03:14:15;12;500;12_BW500_20B;MAX-SF12;514.5833333333334;16.0;16.0;28.51
24;0000B827EB24A52C;20;6;-85;20;5;SF12BW500;2025-07-05 03:14:32;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 24.46}";2025-07-05 03:14:32;12;500;12_BW500_20B;MAX-SF12;514.8666666666667;17.0;17.0;24.46
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:14:48;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 25.04}";2025-07-05 03:14:48;12;500;12_BW500_20B;MAX-SF12;515.1333333333333;16.0;16.0;25.04
24;0000B827EB24A52C;20;6;-81;20;5;SF12BW500;2025-07-05 03:15:04;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 26.23}";2025-07-05 03:15:04;12;500;12_BW500_20B;MAX-SF12;515.4;16.0;16.0;26.23
24;0000B827EB24A52C;20;6;-84;20;5;SF12BW500;2025-07-05 03:15:21;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 27.9}";2025-07-05 03:15:21;12;500;12_BW500_20B;MAX-SF12;515.6833333333333;17.0;17.0;27.9
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:15:37;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 26.65}";2025-07-05 03:15:37;12;500;12_BW500_20B;MAX-SF12;515.95;16.0;16.0;26.65
24;0000B827EB24A52C;20;7;-82;20;5;SF12BW500;2025-07-05 03:15:53;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 26.59}";2025-07-05 03:15:53;12;500;12_BW500_20B;MAX-SF12;516.2166666666667;16.0;16.0;26.59
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:16:10;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 23.29}";2025-07-05 03:16:10;12;500;12_BW500_20B;MAX-SF12;516.5;17.0;17.0;23.29
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:16:26;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 28.25}";2025-07-05 03:16:26;12;500;12_BW500_20B;MAX-SF12;516.7666666666667;16.0;16.0;28.25
24;0000B827EB24A52C;20;7;-83;20;5;SF12BW500;2025-07-05 03:16:42;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 24.42}";2025-07-05 03:16:42;12;500;12_BW500_20B;MAX-SF12;517.0333333333333;16.0;16.0;24.42
24;0000B827EB24A52C;20;5;-82;20;5;SF12BW500;2025-07-05 03:16:59;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 28.79}";2025-07-05 03:16:59;12;500;12_BW500_20B;MAX-SF12;517.3166666666667;17.0;17.0;28.79
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:17:15;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 28.44}";2025-07-05 03:17:15;12;500;12_BW500_20B;MAX-SF12;517.5833333333334;16.0;16.0;28.44
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:17:32;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 25.13}";2025-07-05 03:17:32;12;500;12_BW500_20B;MAX-SF12;517.8666666666667;17.0;17.0;25.13
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:17:48;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 24.75}";2025-07-05 03:17:48;12;500;12_BW500_20B;MAX-SF12;518.1333333333333;16.0;16.0;24.75
24;0000B827EB24A52C;20;5;-81;20;5;SF12BW500;2025-07-05 03:18:04;"{""RSSI"": -81, ""SNR"": 5, ""TC"": 22.38}";2025-07-05 03:18:04;12;500;12_BW500_20B;MAX-SF12;518.4;16.0;16.0;22.38
24;0000B827EB24A52C;20;5;-81;20;5;SF12BW500;2025-07-05 03:18:21;"{""RSSI"": -81, ""SNR"": 5, ""TC"": 28.82}";2025-07-05 03:18:21;12;500;12_BW500_20B;MAX-SF12;518.6833333333333;17.0;17.0;28.82
24;0000B827EB24A52C;20;6;-81;20;5;SF12BW500;2025-07-05 03:18:37;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 25.84}";2025-07-05 03:18:37;12;500;12_BW500_20B;MAX-SF12;518.95;16.0;16.0;25.84
24;0000B827EB24A52C;20;5;-84;20;5;SF12BW500;2025-07-05 03:18:53;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 22.98}";2025-07-05 03:18:53;12;500;12_BW500_20B;MAX-SF12;519.2166666666667;16.0;16.0;22.98
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:19:10;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 25.79}";2025-07-05 03:19:10;12;500;12_BW500_20B;MAX-SF12;519.5;17.0;17.0;25.79
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:19:26;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 23.22}";2025-07-05 03:19:26;12;500;12_BW500_20B;MAX-SF12;519.7666666666667;16.0;16.0;23.22
24;0000B827EB24A52C;20;7;-83;20;5;SF12BW500;2025-07-05 03:19:42;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 26.18}";2025-07-05 03:19:42;12;500;12_BW500_20B;MAX-SF12;520.0333333333333;16.0;16.0;26.18
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:19:59;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 20.18}";2025-07-05 03:19:59;12;500;12_BW500_20B;MAX-SF12;520.3166666666667;17.0;17.0;20.18
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:20:15;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 24.12}";2025-07-05 03:20:15;12;500;12_BW500_20B;MAX-SF12;520.5833333333334;16.0;16.0;24.12
24;0000B827EB24A52C;20;6;-81;20;5;SF12BW500;2025-07-05 03:20:31;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 28.37}";2025-07-05 03:20:31;12;500;12_BW500_20B;MAX-SF12;520.85;16.0;16.0;28.37
24;0000B827EB24A52C;20;7;-82;20;5;SF12BW500;2025-07-05 03:20:48;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 24.11}";2025-07-05 03:20:48;12;500;12_BW500_20B;MAX-SF12;521.1333333333333;17.0;17.0;24.11
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:21:04;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 24.36}";2025-07-05 03:21:04;12;500;12_BW500_20B;MAX-SF12;521.4;16.0;16.0;24.36
24;0000B827EB24A52C;20;5;-82;20;5;SF12BW500;2025-07-05 03:21:20;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 28.72}";2025-07-05 03:21:20;12;500;12_BW500_20B;MAX-SF12;521.6666666666666;16.0;16.0;28.72
24;0000B827EB24A52C;20;6;-81;20;5;SF12BW500;2025-07-05 03:21:37;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 26.39}";2025-07-05 03:21:37;12;500;12_BW500_20B;MAX-SF12;521.95;17.0;17.0;26.39
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:21:53;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 27.79}";2025-07-05 03:21:53;12;500;12_BW500_20B;MAX-SF12;522.2166666666667;16.0;16.0;27.79
24;0000B827EB24A52C;20;7;-82;20;5;SF12BW500;2025-07-05 03:22:09;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 28.77}";2025-07-05 03:22:09;12;500;12_BW500_20B;MAX-SF12;522.4833333333333;16.0;16.0;28.77
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:22:26;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 25.75}";2025-07-05 03:22:26;12;500;12_BW500_20B;MAX-SF12;522.7666666666667;17.0;17.0;25.75
24;0000B827EB24A52C;20;7;-82;20;5;SF12BW500;2025-07-05 03:22:42;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 21.64}";2025-07-05 03:22:42;12;500;12_BW500_20B;MAX-SF12;523.0333333333333;16.0;16.0;21.64
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:22:58;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 26.64}";2025-07-05 03:22:58;12;500;12_BW500_20B;MAX-SF12;523.3;16.0;16.0;26.64
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:23:15;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 21.12}";2025-07-05 03:23:15;12;500;12_BW500_20B;MAX-SF12;523.5833333333334;17.0;17.0;21.12
24;0000B827EB24A52C;20;6;-84;20;5;SF12BW500;2025-07-05 03:23:31;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 21.75}";2025-07-05 03:23:31;12;500;12_BW500_20B;MAX-SF12;523.85;16.0;16.0;21.75
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:23:47;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 20.82}";2025-07-05 03:23:47;12;500;12_BW500_20B;MAX-SF12;524.1166666666667;16.0;16.0;20.82
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:24:04;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 25.46}";2025-07-05 03:24:04;12;500;12_BW500_20B;MAX-SF12;524.4;17.0;17.0;25.46
24;0000B827EB24A52C;20;7;-83;20;5;SF12BW500;2025-07-05 03:24:20;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 23.63}";2025-07-05 03:24:20;12;500;12_BW500_20B;MAX-SF12;524.6666666666666;16.0;16.0;23.63
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:24:37;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 27.28}";2025-07-05 03:24:37;12;500;12_BW500_20B;MAX-SF12;524.95;17.0;17.0;27.28
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:24:53;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 23.05}";2025-07-05 03:24:53;12;500;12_BW500_20B;MAX-SF12;525.2166666666667;16.0;16.0;23.05
24;0000B827EB24A52C;20;6;-84;20;5;SF12BW500;2025-07-05 03:25:09;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 26.11}";2025-07-05 03:25:09;12;500;12_BW500_20B;MAX-SF12;525.4833333333333;16.0;16.0;26.11
24;0000B827EB24A52C;20;7;-84;20;5;SF12BW500;2025-07-05 03:25:26;"{""RSSI"": -84, ""SNR"": 7, ""TC"": 23.8}";2025-07-05 03:25:26;12;500;12_BW500_20B;MAX-SF12;525.7666666666667;17.0;17.0;23.8
24;0000B827EB24A52C;20;6;-82;20;5;SF12BW500;2025-07-05 03:25:42;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 24.39}";2025-07-05 03:25:42;12;500;12_BW500_20B;MAX-SF12;526.0333333333333;16.0;16.0;24.39
24;0000B827EB24A52C;20;6;-83;20;5;SF12BW500;2025-07-05 03:25:58;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 23.31}";2025-07-05 03:25:58;12;500;12_BW500_20B;MAX-SF12;526.3;16.0;16.0;23.31
24;0000B827EB24A52C;20;7;-83;50;5;SF12BW125;2025-07-05 05:13:57;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 22.45}";2025-07-05 05:13:57;12;125;12_BW125_50B;MAX-SF12;634.2833333333333;37.0;0.0;22.45
24;0000B827EB24A52C;20;7;-83;50;5;SF12BW125;2025-07-05 05:14:16;"{""RSSI"": -83, ""SNR"": 7, ""TC"": 20.15}";2025-07-05 05:14:16;12;125;12_BW125_50B;MAX-SF12;634.6;19.0;19.0;20.15
24;0000B827EB24A52C;20;7;-82;50;5;SF12BW125;2025-07-05 05:14:36;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 28.45}";2025-07-05 05:14:36;12;125;12_BW125_50B;MAX-SF12;634.9333333333333;20.0;20.0;28.45
24;0000B827EB24A52C;20;6;-82;50;5;SF12BW125;2025-07-05 05:14:55;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 25.89}";2025-07-05 05:14:55;12;125;12_BW125_50B;MAX-SF12;635.25;19.0;19.0;25.89
24;0000B827EB24A52C;20;7;-82;50;5;SF12BW125;2025-07-05 05:15:14;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 23.5}";2025-07-05 05:15:14;12;125;12_BW125_50B;MAX-SF12;635.5666666666667;19.0;19.0;23.5
24;0000B827EB24A52C;20;6;-84;50;5;SF12BW125;2025-07-05 05:15:34;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 22.62}";2025-07-05 05:15:34;12;125;12_BW125_50B;MAX-SF12;635.9;20.0;20.0;22.62
24;0000B827EB24A52C;20;7;-82;50;5;SF12BW125;2025-07-05 05:15:53;"{""RSSI"": -82, ""SNR"": 7, ""TC"": 25.54}";2025-07-05 05:15:53;12;125;12_BW125_50B;MAX-SF12;636.2166666666667;19.0;19.0;25.54
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:16:12;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 24.15}";2025-07-05 05:16:12;12;125;12_BW125_50B;MAX-SF12;636.5333333333333;19.0;19.0;24.15
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:16:31;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 25.44}";2025-07-05 05:16:31;12;125;12_BW125_50B;MAX-SF12;636.85;19.0;19.0;25.44
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:16:51;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 27.95}";2025-07-05 05:16:51;12;125;12_BW125_50B;MAX-SF12;637.1833333333333;20.0;20.0;27.95
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:17:10;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 21.95}";2025-07-05 05:17:10;12;125;12_BW125_50B;MAX-SF12;637.5;19.0;19.0;21.95
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:17:29;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 24.78}";2025-07-05 05:17:29;12;125;12_BW125_50B;MAX-SF12;637.8166666666667;19.0;19.0;24.78
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:17:49;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 21.77}";2025-07-05 05:17:49;12;125;12_BW125_50B;MAX-SF12;638.15;20.0;20.0;21.77
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:18:08;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 20.86}";2025-07-05 05:18:08;12;125;12_BW125_50B;MAX-SF12;638.4666666666667;19.0;19.0;20.86
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:18:27;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 27.55}";2025-07-05 05:18:27;12;125;12_BW125_50B;MAX-SF12;638.7833333333333;19.0;19.0;27.55
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:19:07;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 27.72}";2025-07-05 05:19:07;12;125;12_BW125_50B;MAX-SF12;639.45;40.0;40.0;27.72
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:19:26;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 22.04}";2025-07-05 05:19:26;12;125;12_BW125_50B;MAX-SF12;639.7666666666667;19.0;19.0;22.04
24;0000B827EB24A52C;20;6;-81;50;5;SF12BW125;2025-07-05 05:19:45;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 26.37}";2025-07-05 05:19:45;12;125;12_BW125_50B;MAX-SF12;640.0833333333334;19.0;19.0;26.37
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:20:04;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 25.86}";2025-07-05 05:20:04;12;125;12_BW125_50B;MAX-SF12;640.4;19.0;19.0;25.86
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:20:24;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 24.94}";2025-07-05 05:20:24;12;125;12_BW125_50B;MAX-SF12;640.7333333333333;20.0;20.0;24.94
24;0000B827EB24A52C;20;6;-81;50;5;SF12BW125;2025-07-05 05:20:43;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 21.75}";2025-07-05 05:20:43;12;125;12_BW125_50B;MAX-SF12;641.05;19.0;19.0;21.75
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:21:02;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 25.07}";2025-07-05 05:21:02;12;125;12_BW125_50B;MAX-SF12;641.3666666666667;19.0;19.0;25.07
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:21:21;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 21.94}";2025-07-05 05:21:21;12;125;12_BW125_50B;MAX-SF12;641.6833333333333;19.0;19.0;21.94
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:21:41;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 24.7}";2025-07-05 05:21:41;12;125;12_BW125_50B;MAX-SF12;642.0166666666667;20.0;20.0;24.7
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:22:00;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 23.86}";2025-07-05 05:22:00;12;125;12_BW125_50B;MAX-SF12;642.3333333333334;19.0;19.0;23.86
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:22:19;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 24.69}";2025-07-05 05:22:19;12;125;12_BW125_50B;MAX-SF12;642.65;19.0;19.0;24.69
24;0000B827EB24A52C;20;6;-81;50;5;SF12BW125;2025-07-05 05:22:39;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 20.45}";2025-07-05 05:22:39;12;125;12_BW125_50B;MAX-SF12;642.9833333333333;20.0;20.0;20.45
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:22:58;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 28.06}";2025-07-05 05:22:58;12;125;12_BW125_50B;MAX-SF12;643.3;19.0;19.0;28.06
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:23:17;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 20.28}";2025-07-05 05:23:17;12;125;12_BW125_50B;MAX-SF12;643.6166666666667;19.0;19.0;20.28
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:23:36;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 22.45}";2025-07-05 05:23:36;12;125;12_BW125_50B;MAX-SF12;643.9333333333333;19.0;19.0;22.45
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:23:56;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 22.21}";2025-07-05 05:23:56;12;125;12_BW125_50B;MAX-SF12;644.2666666666667;20.0;20.0;22.21
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:24:15;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 25.5}";2025-07-05 05:24:15;12;125;12_BW125_50B;MAX-SF12;644.5833333333334;19.0;19.0;25.5
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:24:34;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 27.36}";2025-07-05 05:24:34;12;125;12_BW125_50B;MAX-SF12;644.9;19.0;19.0;27.36
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:24:54;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 24.4}";2025-07-05 05:24:54;12;125;12_BW125_50B;MAX-SF12;645.2333333333333;20.0;20.0;24.4
24;0000B827EB24A52C;20;8;-81;50;5;SF12BW125;2025-07-05 05:25:13;"{""RSSI"": -81, ""SNR"": 8, ""TC"": 24.87}";2025-07-05 05:25:13;12;125;12_BW125_50B;MAX-SF12;645.55;19.0;19.0;24.87
24;0000B827EB24A52C;20;7;-81;50;5;SF12BW125;2025-07-05 05:25:32;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 26.18}";2025-07-05 05:25:32;12;125;12_BW125_50B;MAX-SF12;645.8666666666667;19.0;19.0;26.18
24;0000B827EB24A52C;20;7;-80;50;5;SF12BW125;2025-07-05 05:25:51;"{""RSSI"": -80, ""SNR"": 7, ""TC"": 20.7}";2025-07-05 05:25:51;12;125;12_BW125_50B;MAX-SF12;646.1833333333333;19.0;19.0;20.7
